Date,Warehouse_ID,Product_ID,Sales
2023-09-26,2,1,106
2023-09-26,2,2,90
2023-09-26,2,3,63
2023-09-26,2,4,47
2023-09-27,1,1,199
2023-09-27,1,2,116
2023-09-27,1,3,81
2023-09-27,1,4,84
2023-09-27,2,1,116
2023-09-27,2,2,88
2023-09-27,2,3,56
2023-09-27,2,4,44
2023-09-28,1,1,185
2023-09-28,1,2,144
2023-09-28,1,3,102
2023-09-28,1,4,60
2023-09-28,2,1,116
2023-09-28,2,2,101
2023-09-28,2,3,68
2023-09-28,2,4,51
2023-09-29,1,1,160
2023-09-29,1,2,132
2023-09-29,1,3,105
2023-09-29,1,4,62
2023-09-29,2,1,110
2023-09-29,2,2,84
2023-09-29,2,3,57
2023-09-29,2,4,45
2023-09-30,1,1,273
2023-09-30,1,2,141
2023-09-30,1,3,118
2023-09-30,1,4,73
2023-09-30,2,1,131
2023-09-30,2,2,136
2023-09-30,2,3,91
2023-09-30,2,4,58
2023-10-01,1,1,180
2023-10-01,1,2,186
2023-10-01,1,3,101
2023-10-01,1,4,79
2023-10-01,2,1,174
2023-10-01,2,2,111
2023-10-01,2,3,69
2023-10-01,2,4,49
2023-10-02,1,1,140
2023-10-02,1,2,105
2023-10-02,1,3,74
2023-10-02,1,4,74
2023-10-02,2,1,139
2023-10-02,2,2,91
2023-10-02,2,3,59
2023-10-02,2,4,48
2023-10-03,1,1,188
2023-10-03,1,2,152
2023-10-03,1,3,96
2023-10-03,1,4,54
2023-10-03,2,1,117
2023-10-03,2,2,95
2023-10-03,2,3,66
2023-10-03,2,4,37
2023-10-04,1,1,146
2023-10-04,1,2,119
2023-10-04,1,3,104
2023-10-04,1,4,58
2023-10-04,2,1,112
2023-10-04,2,2,93
2023-10-04,2,3,65
2023-10-04,2,4,41
2023-10-05,1,1,182
2023-10-05,1,2,132
2023-10-05,1,3,95
2023-10-05,1,4,65
2023-10-05,2,1,106
2023-10-05,2,2,88
2023-10-05,2,3,59
2023-10-05,2,4,38
2023-10-06,1,1,218
2023-10-06,1,2,150
2023-10-06,1,3,94
2023-10-06,1,4,80
2023-10-06,2,1,102
2023-10-06,2,2,102
2023-10-06,2,3,72
2023-10-06,2,4,54
2023-10-07,1,1,229
2023-10-07,1,2,152
2023-10-07,1,3,140
2023-10-07,1,4,82
2023-10-07,2,1,141
2023-10-07,2,2,137
2023-10-07,2,3,84
2023-10-07,2,4,53
2023-10-08,1,1,285
2023-10-08,1,2,192
2023-10-08,1,3,122
2023-10-08,1,4,78
2023-10-08,2,1,155
2023-10-08,2,2,133
2023-10-08,2,3,97
2023-10-08,2,4,50
2023-10-09,1,1,198
2023-10-09,1,2,158
2023-10-09,1,3,116
2023-10-09,1,4,63
2023-10-09,2,1,155
2023-10-09,2,2,78
2023-10-09,2,3,73
2023-10-09,2,4,55
2023-10-10,1,1,228
2023-10-10,1,2,165
2023-10-10,1,3,107
2023-10-10,1,4,68
2023-10-10,2,1,136
2023-10-10,2,2,83
2023-10-10,2,3,66
2023-10-10,2,4,57
2023-10-11,1,1,173
2023-10-11,1,2,161
2023-10-11,1,3,89
2023-10-11,1,4,59
2023-10-11,2,1,146
2023-10-11,2,2,92
2023-10-11,2,3,78
2023-10-11,2,4,55
2023-10-12,1,1,217
2023-10-12,1,2,130
2023-10-12,1,3,112
2023-10-12,1,4,61
2023-10-12,2,1,109
2023-10-12,2,2,111
2023-10-12,2,3,76
2023-10-12,2,4,40
2023-10-13,1,1,183
2023-10-13,1,2,175
2023-10-13,1,3,111
2023-10-13,1,4,87
2023-10-13,2,1,107
2023-10-13,2,2,97
2023-10-13,2,3,76
2023-10-13,2,4,50
2023-10-14,1,1,301
2023-10-14,1,2,223
2023-10-14,1,3,128
2023-10-14,1,4,88
2023-10-14,2,1,160
2023-10-14,2,2,139
2023-10-14,2,3,99
2023-10-14,2,4,58
2023-10-15,1,1,211
2023-10-15,1,2,219
2023-10-15,1,3,128
2023-10-15,1,4,86
2023-10-15,2,1,179
2023-10-15,2,2,136
2023-10-15,2,3,103
2023-10-15,2,4,53
2023-10-16,1,1,225
2023-10-16,1,2,179
2023-10-16,1,3,102
2023-10-16,1,4,79
2023-10-16,2,1,111
2023-10-16,2,2,117
2023-10-16,2,3,54
2023-10-16,2,4,41
2023-10-17,1,1,205
2023-10-17,1,2,180
2023-10-17,1,3,88
2023-10-17,1,4,84
2023-10-17,2,1,146
2023-10-17,2,2,109
2023-10-17,2,3,74
2023-10-17,2,4,53
2023-10-18,1,1,192
2023-10-18,1,2,155
2023-10-18,1,3,87
2023-10-18,1,4,70
2023-10-18,2,1,156
2023-10-18,2,2,98
2023-10-18,2,3,64
2023-10-18,2,4,54
2023-10-19,1,1,194
2023-10-19,1,2,166
2023-10-19,1,3,91
2023-10-19,1,4,85
2023-10-19,2,1,111
2023-10-19,2,2,103
2023-10-19,2,3,54
2023-10-19,2,4,49
2023-10-20,1,1,220
2023-10-20,1,2,149
2023-10-20,1,3,86
2023-10-20,1,4,82
2023-10-20,2,1,135
2023-10-20,2,2,104
2023-10-20,2,3,68
2023-10-20,2,4,51
2023-10-21,1,1,222
2023-10-21,1,2,195
2023-10-21,1,3,104
2023-10-21,1,4,80
2023-10-21,2,1,157
2023-10-21,2,2,150
2023-10-21,2,3,84
2023-10-21,2,4,64
2023-10-22,1,1,268
2023-10-22,1,2,214
2023-10-22,1,3,127
2023-10-22,1,4,81
2023-10-22,2,1,161
2023-10-22,2,2,100
2023-10-22,2,3,88
2023-10-22,2,4,71
2023-10-23,1,1,208
2023-10-23,1,2,159
2023-10-23,1,3,87
2023-10-23,1,4,82
2023-10-23,2,1,102
2023-10-23,2,2,112
2023-10-23,2,3,69
2023-10-23,2,4,46
2023-10-24,1,1,191
2023-10-24,1,2,126
2023-10-24,1,3,77
2023-10-24,1,4,83
2023-10-24,2,1,139
2023-10-24,2,2,78
2023-10-24,2,3,68
2023-10-24,2,4,54
2023-10-25,1,1,199
2023-10-25,1,2,124
2023-10-25,1,3,109
2023-10-25,1,4,55
2023-10-25,2,1,102
2023-10-25,2,2,82
2023-10-25,2,3,70
2023-10-25,2,4,41
2023-10-26,1,1,158
2023-10-26,1,2,149
2023-10-26,1,3,91
2023-10-26,1,4,73
2023-10-26,2,1,124
2023-10-26,2,2,78
2023-10-26,2,3,53
2023-10-26,2,4,37
2023-10-27,1,1,200
2023-10-27,1,2,150
2023-10-27,1,3,77
2023-10-27,1,4,66
2023-10-27,2,1,95
2023-10-27,2,2,98
2023-10-27,2,3,60
2023-10-27,2,4,41
2023-10-28,1,1,226
2023-10-28,1,2,188
2023-10-28,1,3,125
2023-10-28,1,4,87
2023-10-28,2,1,129
2023-10-28,2,2,96
2023-10-28,2,3,67
2023-10-28,2,4,50
2023-10-29,1,1,206
2023-10-29,1,2,134
2023-10-29,1,3,115
2023-10-29,1,4,83
2023-10-29,2,1,157
2023-10-29,2,2,99
2023-10-29,2,3,60
2023-10-29,2,4,47
2023-10-30,1,1,190
2023-10-30,1,2,136
2023-10-30,1,3,90
2023-10-30,1,4,52
2023-10-30,2,1,126
2023-10-30,2,2,95
2023-10-30,2,3,56
2023-10-30,2,4,39
2023-10-31,1,1,184
2023-10-31,1,2,133
2023-10-31,1,3,71
2023-10-31,1,4,50
2023-10-31,2,1,100
2023-10-31,2,2,98
2023-10-31,2,3,57
2023-10-31,2,4,34
2023-11-01,1,1,177
2023-11-01,1,2,123
2023-11-01,1,3,99
2023-11-01,1,4,80
2023-11-01,2,1,134
2023-11-01,2,2,107
2023-11-01,2,3,71
2023-11-01,2,4,44
2023-11-02,1,1,216
2023-11-02,1,2,126
2023-11-02,1,3,94
2023-11-02,1,4,68
2023-11-02,2,1,146
2023-11-02,2,2,94
2023-11-02,2,3,68
2023-11-02,2,4,43
2023-11-03,1,1,215
2023-11-03,1,2,143
2023-11-03,1,3,76
2023-11-03,1,4,65
2023-11-03,2,1,129
2023-11-03,2,2,101
2023-11-03,2,3,66
2023-11-03,2,4,53
2023-11-04,1,1,278
2023-11-04,1,2,153
2023-11-04,1,3,135
2023-11-04,1,4,79
2023-11-04,2,1,199
2023-11-04,2,2,118
2023-11-04,2,3,70
2023-11-04,2,4,68
2023-11-05,1,1,243
2023-11-05,1,2,165
2023-11-05,1,3,116
2023-11-05,1,4,111
2023-11-05,2,1,141
2023-11-05,2,2,134
2023-11-05,2,3,90
2023-11-05,2,4,75
2023-11-06,1,1,174
2023-11-06,1,2,141
2023-11-06,1,3,107
2023-11-06,1,4,78
2023-11-06,2,1,109
2023-11-06,2,2,95
2023-11-06,2,3,69
2023-11-06,2,4,50
2023-11-07,1,1,190
2023-11-07,1,2,143
2023-11-07,1,3,100
2023-11-07,1,4,87
2023-11-07,2,1,139
2023-11-07,2,2,120
2023-11-07,2,3,70
2023-11-07,2,4,45
2023-11-08,1,1,240
2023-11-08,1,2,151
2023-11-08,1,3,89
2023-11-08,1,4,80
2023-11-08,2,1,108
2023-11-08,2,2,121
2023-11-08,2,3,74
2023-11-08,2,4,47
2023-11-09,1,1,192
2023-11-09,1,2,175
2023-11-09,1,3,95
2023-11-09,1,4,75
2023-11-09,2,1,160
2023-11-09,2,2,104
2023-11-09,2,3,80
2023-11-09,2,4,49
2023-11-10,1,1,206
2023-11-10,1,2,155
2023-11-10,1,3,104
2023-11-10,1,4,75
2023-11-10,2,1,118
2023-11-10,2,2,87
2023-11-10,2,3,56
2023-11-10,2,4,46
2023-11-11,1,1,229
2023-11-11,1,2,225
2023-11-11,1,3,149
2023-11-11,1,4,98
2023-11-11,2,1,177
2023-11-11,2,2,158
2023-11-11,2,3,90
2023-11-11,2,4,58
2023-11-12,1,1,321
2023-11-12,1,2,169
2023-11-12,1,3,131
2023-11-12,1,4,109
2023-11-12,2,1,157
2023-11-12,2,2,123
2023-11-12,2,3,92
2023-11-12,2,4,58
2023-11-13,1,1,207
2023-11-13,1,2,169
2023-11-13,1,3,85
2023-11-13,1,4,80
2023-11-13,2,1,115
2023-11-13,2,2,102
2023-11-13,2,3,73
2023-11-13,2,4,59
2023-11-14,1,1,242
2023-11-14,1,2,175
2023-11-14,1,3,116
2023-11-14,1,4,83
2023-11-14,2,1,129
2023-11-14,2,2,118
2023-11-14,2,3,64
2023-11-14,2,4,55
2023-11-15,1,1,250
2023-11-15,1,2,177
2023-11-15,1,3,89
2023-11-15,1,4,91
2023-11-15,2,1,150
2023-11-15,2,2,88
2023-11-15,2,3,82
2023-11-15,2,4,42
2023-11-16,1,1,176
2023-11-16,1,2,148
2023-11-16,1,3,127
2023-11-16,1,4,94
2023-11-16,2,1,134
2023-11-16,2,2,122
2023-11-16,2,3,76
2023-11-16,2,4,60
2023-11-17,1,1,189
2023-11-17,1,2,144
2023-11-17,1,3,113
2023-11-17,1,4,87
2023-11-17,2,1,146
2023-11-17,2,2,125
2023-11-17,2,3,67
2023-11-17,2,4,56
2023-11-18,1,1,248
2023-11-18,1,2,207
2023-11-18,1,3,162
2023-11-18,1,4,100
2023-11-18,2,1,156
2023-11-18,2,2,123
2023-11-18,2,3,92
2023-11-18,2,4,57
2023-11-19,1,1,257
2023-11-19,1,2,236
2023-11-19,1,3,112
2023-11-19,1,4,105
2023-11-19,2,1,168
2023-11-19,2,2,150
2023-11-19,2,3,94
2023-11-19,2,4,69
2023-11-20,1,1,221
2023-11-20,1,2,130
2023-11-20,1,3,115
2023-11-20,1,4,92
2023-11-20,2,1,112
2023-11-20,2,2,95
2023-11-20,2,3,69
2023-11-20,2,4,47
2023-11-21,1,1,238
2023-11-21,1,2,127
2023-11-21,1,3,111
2023-11-21,1,4,86
2023-11-21,2,1,112
2023-11-21,2,2,92
2023-11-21,2,3,77
2023-11-21,2,4,52
2023-11-22,1,1,193
2023-11-22,1,2,155
2023-11-22,1,3,94
2023-11-22,1,4,71
2023-11-22,2,1,134
2023-11-22,2,2,96
2023-11-22,2,3,71
2023-11-22,2,4,49
2023-11-23,1,1,172
2023-11-23,1,2,170
2023-11-23,1,3,87
2023-11-23,1,4,84
2023-11-23,2,1,144
2023-11-23,2,2,97
2023-11-23,2,3,75
2023-11-23,2,4,51
2023-11-24,1,1,493
2023-11-24,1,2,341
2023-11-24,1,3,212
2023-11-24,1,4,161
2023-11-24,2,1,328
2023-11-24,2,2,266
2023-11-24,2,3,187
2023-11-24,2,4,118
2023-11-25,1,1,224
2023-11-25,1,2,178
2023-11-25,1,3,141
2023-11-25,1,4,91
2023-11-25,2,1,194
2023-11-25,2,2,150
2023-11-25,2,3,70
2023-11-25,2,4,59
2023-11-26,1,1,258
2023-11-26,1,2,172
2023-11-26,1,3,146
2023-11-26,1,4,91
2023-11-26,2,1,152
2023-11-26,2,2,114
2023-11-26,2,3,85
2023-11-26,2,4,61
2023-11-27,1,1,167
2023-11-27,1,2,163
2023-11-27,1,3,112
2023-11-27,1,4,82
2023-11-27,2,1,103
2023-11-27,2,2,77
2023-11-27,2,3,69
2023-11-27,2,4,49
2023-11-28,1,1,179
2023-11-28,1,2,113
2023-11-28,1,3,75
2023-11-28,1,4,56
2023-11-28,2,1,105
2023-11-28,2,2,83
2023-11-28,2,3,51
2023-11-28,2,4,50
2023-11-29,1,1,217
2023-11-29,1,2,143
2023-11-29,1,3,85
2023-11-29,1,4,71
2023-11-29,2,1,114
2023-11-29,2,2,77
2023-11-29,2,3,68
2023-11-29,2,4,50
2023-11-30,1,1,188
2023-11-30,1,2,143
2023-11-30,1,3,96
2023-11-30,1,4,66
2023-11-30,2,1,110
2023-11-30,2,2,98
2023-11-30,2,3,49
2023-11-30,2,4,52
2023-12-01,1,1,223
2023-12-01,1,2,158
2023-12-01,1,3,93
2023-12-01,1,4,67
2023-12-01,2,1,124
2023-12-01,2,2,88
2023-12-01,2,3,58
2023-12-01,2,4,43
2023-12-02,1,1,303
2023-12-02,1,2,245
2023-12-02,1,3,141
2023-12-02,1,4,91
2023-12-02,2,1,164
2023-12-02,2,2,112
2023-12-02,2,3,105
2023-12-02,2,4,61
2023-12-03,1,1,307
2023-12-03,1,2,182
2023-12-03,1,3,133
2023-12-03,1,4,86
2023-12-03,2,1,179
2023-12-03,2,2,134
2023-12-03,2,3,86
2023-12-03,2,4,74
2023-12-04,1,1,188
2023-12-04,1,2,141
2023-12-04,1,3,118
2023-12-04,1,4,72
2023-12-04,2,1,167
2023-12-04,2,2,118
2023-12-04,2,3,84
2023-12-04,2,4,49
2023-12-05,1,1,209
2023-12-05,1,2,195
2023-12-05,1,3,127
2023-12-05,1,4,100
2023-12-05,2,1,154
2023-12-05,2,2,130
2023-12-05,2,3,82
2023-12-05,2,4,57
2023-12-06,1,1,244
2023-12-06,1,2,151
2023-12-06,1,3,112
2023-12-06,1,4,90
2023-12-06,2,1,178
2023-12-06,2,2,131
2023-12-06,2,3,82
2023-12-06,2,4,46
2023-12-07,1,1,276
2023-12-07,1,2,191
2023-12-07,1,3,114
2023-12-07,1,4,91
2023-12-07,2,1,141
2023-12-07,2,2,111
2023-12-07,2,3,74
2023-12-07,2,4,65
2023-12-08,1,1,274
2023-12-08,1,2,160
2023-12-08,1,3,116
2023-12-08,1,4,98
2023-12-08,2,1,183
2023-12-08,2,2,110
2023-12-08,2,3,75
2023-12-08,2,4,47
2023-12-09,1,1,285
2023-12-09,1,2,217
2023-12-09,1,3,147
2023-12-09,1,4,134
2023-12-09,2,1,190
2023-12-09,2,2,181
2023-12-09,2,3,99
2023-12-09,2,4,72
2023-12-10,1,1,356
2023-12-10,1,2,267
2023-12-10,1,3,125
2023-12-10,1,4,134
2023-12-10,2,1,202
2023-12-10,2,2,180
2023-12-10,2,3,114
2023-12-10,2,4,89
2023-12-11,1,1,211
2023-12-11,1,2,175
2023-12-11,1,3,115
2023-12-11,1,4,82
2023-12-11,2,1,189
2023-12-11,2,2,144
2023-12-11,2,3,77
2023-12-11,2,4,61
2023-12-12,1,1,235
2023-12-12,1,2,167
2023-12-12,1,3,111
2023-12-12,1,4,76
2023-12-12,2,1,185
2023-12-12,2,2,138
2023-12-12,2,3,67
2023-12-12,2,4,66
2023-12-13,1,1,253
2023-12-13,1,2,208
2023-12-13,1,3,115
2023-12-13,1,4,73
2023-12-13,2,1,181
2023-12-13,2,2,110
2023-12-13,2,3,86
2023-12-13,2,4,52
2023-12-14,1,1,286
2023-12-14,1,2,173
2023-12-14,1,3,107
2023-12-14,1,4,78
2023-12-14,2,1,135
2023-12-14,2,2,114
2023-12-14,2,3,78
2023-12-14,2,4,51
2023-12-15,1,1,365
2023-12-15,1,2,342
2023-12-15,1,3,202
2023-12-15,1,4,141
2023-12-15,2,1,275
2023-12-15,2,2,191
2023-12-15,2,3,141
2023-12-15,2,4,106
2023-12-16,1,1,500
2023-12-16,1,2,350
2023-12-16,1,3,291
2023-12-16,1,4,230
2023-12-16,2,1,411
2023-12-16,2,2,266
2023-12-16,2,3,225
2023-12-16,2,4,149
2023-12-17,1,1,460
2023-12-17,1,2,446
2023-12-17,1,3,333
2023-12-17,1,4,205
2023-12-17,2,1,383
2023-12-17,2,2,316
2023-12-17,2,3,196
2023-12-17,2,4,117
2023-12-18,1,1,500
2023-12-18,1,2,392
2023-12-18,1,3,181
2023-12-18,1,4,145
2023-12-18,2,1,335
2023-12-18,2,2,229
2023-12-18,2,3,161
2023-12-18,2,4,101
2023-12-19,1,1,496
2023-12-19,1,2,355
2023-12-19,1,3,257
2023-12-19,1,4,179
2023-12-19,2,1,233
2023-12-19,2,2,247
2023-12-19,2,3,149
2023-12-19,2,4,94
2023-12-20,1,1,477
2023-12-20,1,2,292
2023-12-20,1,3,237
2023-12-20,1,4,174
2023-12-20,2,1,237
2023-12-20,2,2,223
2023-12-20,2,3,157
2023-12-20,2,4,109
2023-12-21,1,1,408
2023-12-21,1,2,381
2023-12-21,1,3,216
2023-12-21,1,4,161
2023-12-21,2,1,240
2023-12-21,2,2,215
2023-12-21,2,3,160
2023-12-21,2,4,121
2023-12-22,1,1,390
2023-12-22,1,2,266
2023-12-22,1,3,223
2023-12-22,1,4,137
2023-12-22,2,1,331
2023-12-22,2,2,239
2023-12-22,2,3,141
2023-12-22,2,4,125
2023-12-23,1,1,500
2023-12-23,1,2,347
2023-12-23,1,3,323
2023-12-23,1,4,172
2023-12-23,2,1,342
2023-12-23,2,2,256
2023-12-23,2,3,199
2023-12-23,2,4,160
2023-12-24,1,1,441
2023-12-24,1,2,349
2023-12-24,1,3,233
2023-12-24,1,4,229
2023-12-24,2,1,425
2023-12-24,2,2,227
2023-12-24,2,3,189
2023-12-24,2,4,138
2023-12-25,1,1,482
2023-12-25,1,2,331
2023-12-25,1,3,201
2023-12-25,1,4,176
2023-12-25,2,1,288
2023-12-25,2,2,187
2023-12-25,2,3,135
2023-12-25,2,4,120
2023-12-26,1,1,368
2023-12-26,1,2,239
2023-12-26,1,3,158
2023-12-26,1,4,156
2023-12-26,2,1,303
2023-12-26,2,2,182
2023-12-26,2,3,110
2023-12-26,2,4,114
2023-12-27,1,1,443
2023-12-27,1,2,243
2023-12-27,1,3,181
2023-12-27,1,4,124
2023-12-27,2,1,304
2023-12-27,2,2,211
2023-12-27,2,3,140
2023-12-27,2,4,92
2023-12-28,1,1,412
2023-12-28,1,2,338
2023-12-28,1,3,213
2023-12-28,1,4,139
2023-12-28,2,1,300
2023-12-28,2,2,154
2023-12-28,2,3,107
2023-12-28,2,4,106
2023-12-29,1,1,405
2023-12-29,1,2,295
2023-12-29,1,3,201
2023-12-29,1,4,117
2023-12-29,2,1,234
2023-12-29,2,2,170
2023-12-29,2,3,137
2023-12-29,2,4,84
2023-12-30,1,1,444
2023-12-30,1,2,355
2023-12-30,1,3,225
2023-12-30,1,4,178
2023-12-30,2,1,345
2023-12-30,2,2,285
2023-12-30,2,3,147
2023-12-30,2,4,130
2023-12-31,1,1,417
2023-12-31,1,2,283
2023-12-31,1,3,228
2023-12-31,1,4,206
2023-12-31,2,1,328
2023-12-31,2,2,279
2023-12-31,2,3,166
2023-12-31,2,4,117
